customer_id,first_name,last_name,loyalty_tier,effective_date,end_date,current_flag
C0367,John,Garcia,Silver,2022-08-24,2022-10-11,N
C0367,John,Garcia,Platinum,2022-10-11,,Y
C0368,Bob,Williams,Platinum,2021-01-24,2021-08-14,N
C0368,Bob,Williams,Silver,2021-08-14,,Y
C0369,Frank,Wilson,Platinum,2022-09-27,,Y
C0370,John,Johnson,Platinum,2022-03-19,2023-02-12,N
C0370,John,Johnson,Silver,2023-02-12,,Y
C0371,Eve,Johnson,Platinum,2021-04-04,,Y
C0372,Bob,Rodriguez,Silver,2021-07-31,,Y
C0373,Charlie,Rodriguez,Gold,2022-08-16,,Y
C0374,Eve,Wilson,Platinum,2021-02-08,,Y
C0375,John,Davis,Gold,2022-12-09,,Y
C0376,Jane,Davis,Gold,2022-11-27,,Y
C0377,Charlie,Smith,Platinum,2022-02-15,,Y
C0378,Eve,Rodriguez,Gold,2022-04-19,,Y
C0379,Hank,Rodriguez,Gold,2021-02-21,2021-09-12,N
C0379,Hank,Rodriguez,Platinum,2021-09-12,,Y
C0380,Hank,Williams,Gold,2021-12-20,,Y
C0381,Charlie,Johnson,Platinum,2022-03-20,,Y
C0382,Frank,Smith,Gold,2021-03-15,,Y
C0383,Alice,Miller,Silver,2022-05-05,,Y
C0384,Jane,Davis,Gold,2021-08-18,2022-08-04,N
C0384,Jane,Davis,Platinum,2022-08-04,,Y
C0385,Bob,Garcia,Gold,2021-10-29,2022-03-17,N
C0385,Bob,Garcia,Platinum,2022-03-17,,Y
C0386,Hank,Williams,Silver,2021-05-18,,Y
C0387,Hank,Brown,Platinum,2021-05-27,,Y
C0388,Frank,Brown,Silver,2021-02-04,,Y
C0389,Grace,Davis,Platinum,2022-02-18,,Y
C0390,Grace,Williams,Silver,2021-11-30,,Y
C0391,Diana,Smith,Silver,2022-02-01,,Y
C0392,Frank,Johnson,Silver,2021-11-11,,Y
C0393,Bob,Smith,Silver,2021-01-10,,Y
C0394,Grace,Brown,Platinum,2022-03-25,,Y
C0395,Jane,Williams,Gold,2021-03-02,2021-04-30,N
C0395,Jane,Williams,Silver,2021-04-30,,Y
C0396,Eve,Jones,Gold,2021-10-17,,Y
C0397,Frank,Williams,Gold,2021-12-28,,Y
C0398,Charlie,Williams,Silver,2022-10-28,2023-10-19,N
C0398,Charlie,Williams,Platinum,2023-10-19,,Y
C0399,Frank,Johnson,Gold,2021-10-20,,Y
C0400,Grace,Johnson,Silver,2022-02-19,,Y
C0401,Diana,Jones,Silver,2021-09-30,,Y
C0402,Grace,Williams,Gold,2022-10-10,,Y
C0403,Eve,Johnson,Silver,2022-08-20,,Y
C0404,Alice,Wilson,Gold,2021-07-21,,Y
C0405,Bob,Brown,Gold,2021-11-10,2021-12-11,N
C0405,Bob,Brown,Silver,2021-12-11,,Y
C0406,Alice,Williams,Silver,2021-06-03,2021-08-18,N
C0406,Alice,Williams,Gold,2021-08-18,,Y
C0407,Hank,Wilson,Platinum,2022-06-05,,Y
C0408,John,Jones,Silver,2021-05-14,,Y
C0409,Alice,Miller,Gold,2021-06-23,,Y
C0410,Jane,Williams,Platinum,2021-03-11,2021-12-12,N
C0410,Jane,Williams,Silver,2021-12-12,,Y
C0411,Eve,Miller,Silver,2022-07-23,,Y
C0412,Alice,Johnson,Platinum,2021-08-05,,Y
C0413,Jane,Miller,Gold,2022-10-16,,Y
C0414,Grace,Williams,Platinum,2021-01-25,2021-10-10,N
C0414,Grace,Williams,Silver,2021-10-10,,Y
C0415,Hank,Johnson,Gold,2022-01-17,,Y
C0416,Charlie,Wilson,Platinum,2022-03-01,,Y
C0417,Frank,Jones,Platinum,2021-06-23,,Y
C0418,Frank,Brown,Platinum,2021-01-11,2021-09-16,N
C0418,Frank,Brown,Gold,2021-09-16,,Y
C0419,Jane,Davis,Gold,2021-11-19,,Y
C0420,Diana,Brown,Silver,2021-03-07,,Y
C0421,Diana,Rodriguez,Gold,2022-06-11,,Y
C0422,Charlie,Jones,Silver,2021-09-16,,Y
C0423,Charlie,Brown,Silver,2021-10-18,,Y
C0424,Grace,Jones,Platinum,2021-01-19,2021-09-22,N
C0424,Grace,Jones,Gold,2021-09-22,,Y
C0425,John,Garcia,Silver,2021-02-21,,Y
C0426,Grace,Jones,Gold,2021-04-18,,Y
C0427,Alice,Davis,Silver,2022-06-15,2022-07-27,N
C0427,Alice,Davis,Gold,2022-07-27,,Y
C0428,John,Rodriguez,Silver,2021-04-16,,Y
C0429,Alice,Miller,Gold,2021-11-05,,Y
C0430,Charlie,Williams,Gold,2021-02-07,2022-02-01,N
C0430,Charlie,Williams,Platinum,2022-02-01,,Y
C0431,Frank,Jones,Gold,2021-04-23,2021-12-02,N
C0431,Frank,Jones,Platinum,2021-12-02,,Y
C0432,Hank,Miller,Silver,2022-03-09,2022-09-15,N
C0432,Hank,Miller,Gold,2022-09-15,,Y
C0433,Bob,Smith,Platinum,2021-10-04,,Y
C0434,Charlie,Jones,Silver,2022-09-03,,Y
C0435,Eve,Miller,Gold,2021-01-15,,Y
C0436,John,Davis,Silver,2021-02-07,,Y
C0437,Eve,Jones,Silver,2021-11-12,,Y
C0438,Grace,Rodriguez,Silver,2021-07-11,,Y
C0439,Diana,Miller,Silver,2021-03-26,,Y
C0440,Frank,Smith,Gold,2021-09-20,,Y
C0441,Jane,Davis,Platinum,2021-06-06,2022-02-12,N
C0441,Jane,Davis,Gold,2022-02-12,,Y
C0442,Charlie,Garcia,Gold,2021-05-25,,Y
C0443,Diana,Brown,Platinum,2022-11-15,,Y
C0444,Jane,Miller,Platinum,2022-07-03,,Y
C0445,Bob,Davis,Silver,2022-02-19,,Y
C0446,Diana,Garcia,Platinum,2022-01-24,,Y
C0447,Diana,Wilson,Gold,2021-11-10,,Y
C0448,Grace,Miller,Silver,2022-01-30,,Y
C0449,Diana,Miller,Platinum,2021-03-01,,Y
C0450,Bob,Davis,Platinum,2021-02-03,,Y
C0451,Diana,Garcia,Gold,2022-11-26,,Y
C0452,Jane,Johnson,Gold,2021-09-07,2022-06-09,N
C0452,Jane,Johnson,Silver,2022-06-09,,Y
C0453,Eve,Jones,Silver,2022-04-21,,Y
C0454,John,Brown,Silver,2021-01-12,2021-07-17,N
C0454,John,Brown,Gold,2021-07-17,,Y
C0455,Charlie,Miller,Gold,2022-09-01,,Y
C0456,Alice,Williams,Platinum,2021-08-24,2022-02-15,N
C0456,Alice,Williams,Gold,2022-02-15,,Y
C0457,Charlie,Rodriguez,Silver,2022-09-04,2022-12-12,N
C0457,Charlie,Rodriguez,Gold,2022-12-12,,Y
C0458,Frank,Smith,Gold,2021-10-12,,Y
C0459,Diana,Smith,Silver,2022-11-27,2023-05-01,N
C0459,Diana,Smith,Platinum,2023-05-01,,Y
C0460,Jane,Johnson,Silver,2021-06-03,,Y
C0461,Hank,Rodriguez,Gold,2021-05-27,,Y
C0462,Jane,Johnson,Silver,2021-08-06,,Y
C0463,Bob,Miller,Platinum,2021-03-09,2021-08-02,N
C0463,Bob,Miller,Gold,2021-08-02,,Y
C0464,John,Jones,Gold,2021-08-03,2021-09-14,N
C0464,John,Jones,Platinum,2021-09-14,,Y
C0465,Alice,Johnson,Gold,2021-09-19,,Y
C0466,Charlie,Smith,Silver,2022-03-12,2022-09-05,N
C0466,Charlie,Smith,Platinum,2022-09-05,,Y
C0467,Charlie,Wilson,Gold,2022-10-04,,Y
C0468,Hank,Johnson,Platinum,2021-08-19,2022-02-24,N
C0468,Hank,Johnson,Gold,2022-02-24,,Y
C0469,Jane,Rodriguez,Platinum,2022-02-24,,Y
C0470,Eve,Davis,Gold,2022-04-22,2023-02-08,N
C0470,Eve,Davis,Silver,2023-02-08,,Y
C0471,Jane,Wilson,Gold,2022-12-15,,Y
C0472,Eve,Jones,Gold,2022-12-13,,Y
C0473,Charlie,Rodriguez,Platinum,2021-08-24,2022-08-05,N
C0473,Charlie,Rodriguez,Gold,2022-08-05,,Y
C0474,Grace,Miller,Silver,2021-02-20,,Y
C0475,Hank,Jones,Platinum,2022-06-02,,Y
C0476,Charlie,Wilson,Gold,2021-02-10,,Y
C0477,Diana,Brown,Silver,2022-01-24,,Y
C0478,John,Rodriguez,Platinum,2022-12-23,,Y
C0479,Eve,Wilson,Platinum,2021-01-29,,Y
C0480,Charlie,Rodriguez,Gold,2023-01-01,,Y
C0481,Eve,Jones,Gold,2021-02-01,2021-10-22,N
C0481,Eve,Jones,Platinum,2021-10-22,,Y
C0482,Alice,Williams,Platinum,2022-05-29,2023-03-19,N
C0482,Alice,Williams,Gold,2023-03-19,,Y
C0483,Hank,Wilson,Platinum,2022-12-07,2023-09-19,N
C0483,Hank,Wilson,Gold,2023-09-19,,Y
C0484,Diana,Wilson,Platinum,2022-12-16,,Y
C0485,Bob,Brown,Gold,2021-05-26,,Y
C0486,Grace,Miller,Silver,2022-10-06,2023-06-30,N
C0486,Grace,Miller,Platinum,2023-06-30,,Y
C0487,Bob,Davis,Platinum,2022-05-13,2022-06-21,N
C0487,Bob,Davis,Silver,2022-06-21,,Y
C0488,Alice,Davis,Gold,2022-03-27,2022-05-13,N
C0488,Alice,Davis,Platinum,2022-05-13,,Y
C0489,Charlie,Brown,Silver,2021-12-06,,Y
C0490,Grace,Wilson,Gold,2022-01-09,,Y
C0491,John,Rodriguez,Silver,2021-04-06,,Y
C0492,Diana,Wilson,Silver,2022-01-22,2023-01-17,N
C0492,Diana,Wilson,Gold,2023-01-17,,Y
C0493,Grace,Wilson,Gold,2021-12-02,,Y
C0494,Jane,Brown,Platinum,2021-01-11,,Y
C0495,Alice,Smith,Gold,2022-07-17,,Y
C0496,Charlie,Davis,Silver,2022-07-30,,Y
C0497,Jane,Rodriguez,Platinum,2021-12-01,,Y
C0498,Charlie,Wilson,Platinum,2022-10-20,,Y
C0499,Bob,Johnson,Gold,2022-08-16,,Y
C0500,Frank,Garcia,Silver,2021-10-15,,Y
